left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2413,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2414,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2415,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2416,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2417,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2418,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2419,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2420,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2421,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/1/3/3,insert,,2422,,,,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,,4,,
