left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1342,1342,,,fec16f1caf71c8e9a208ca770a3a5b1de7317170fdd8d4132bfaa68732cdfd96,fec16f1caf71c8e9a208ca770a3a5b1de7317170fdd8d4132bfaa68732cdfd96,72,72,NCLR palette,NCLR palette
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1343,1343,,,5bd5b9008ce48e8ad38f81041c24268c845e2b1cc9ed2a3a74f842c8377a2314,5bd5b9008ce48e8ad38f81041c24268c845e2b1cc9ed2a3a74f842c8377a2314,72,72,NCLR palette,NCLR palette
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1344,1344,,,fdbc51612b27951061a197dec77a34512c9eff0be14d39e264f955495a3b1a43,fdbc51612b27951061a197dec77a34512c9eff0be14d39e264f955495a3b1a43,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1345,1345,,,a1d19636a74eb2e6d0a7b82a4567ac0b03482af30cab4a74492756e1c9dce692,a1d19636a74eb2e6d0a7b82a4567ac0b03482af30cab4a74492756e1c9dce692,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1346,1346,,,23ff51662f5b6ab08ca07be5bd83361e8db3eb441d2359977794fb7f389d72f3,23ff51662f5b6ab08ca07be5bd83361e8db3eb441d2359977794fb7f389d72f3,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1347,1347,,,7ff4d54df20530d19f5e87ae03d64b515d25099f90601d59a305253a39b6e668,7ff4d54df20530d19f5e87ae03d64b515d25099f90601d59a305253a39b6e668,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1348,1348,,,eb16696d41acfc852eb30de836ad5b2a542b28bcc2d0178e6b7fe5216867ea11,eb16696d41acfc852eb30de836ad5b2a542b28bcc2d0178e6b7fe5216867ea11,72,72,NCLR palette,NCLR palette
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1349,1349,,,a3a2618408ac322ca58e536c7b2cbc95d9c32db325fc9cbd0284c15340c1ec8e,a3a2618408ac322ca58e536c7b2cbc95d9c32db325fc9cbd0284c15340c1ec8e,72,72,NCLR palette,NCLR palette
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1350,1350,,,4240f9c309340537c33364d28e93723edec6d41f64272815e546deb243a4b9a3,4240f9c309340537c33364d28e93723edec6d41f64272815e546deb243a4b9a3,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1351,1351,,,4240f9c309340537c33364d28e93723edec6d41f64272815e546deb243a4b9a3,4240f9c309340537c33364d28e93723edec6d41f64272815e546deb243a4b9a3,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1352,1352,,,571d4a88f2832ccb1ebfcb5cba4294ffa813ea8c74f086bccf208d2ec2655efa,571d4a88f2832ccb1ebfcb5cba4294ffa813ea8c74f086bccf208d2ec2655efa,6448,6448,NCGR graphics,NCGR graphics
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,equal,1353,1353,,,571d4a88f2832ccb1ebfcb5cba4294ffa813ea8c74f086bccf208d2ec2655efa,571d4a88f2832ccb1ebfcb5cba4294ffa813ea8c74f086bccf208d2ec2655efa,6448,6448,NCGR graphics,NCGR graphics
