left,right,container_chain,operation,left_member_index,right_member_index,left_name,right_name,left_sha256,right_sha256,left_size,right_size,left_format,right_format
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,354,354,,,6027b515f35fd41964ca9fc8f81c333d89e4c5f5451c76462c08b0a73d4d24bd,6027b515f35fd41964ca9fc8f81c333d89e4c5f5451c76462c08b0a73d4d24bd,699,699,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,355,355,,,acdfe370a89aea50b2ae497703df6dfc7a2154e6ef79583e061a90fb19964d8b,acdfe370a89aea50b2ae497703df6dfc7a2154e6ef79583e061a90fb19964d8b,806,806,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,356,356,,,896d5162983ee659bcf9d11b648a25f2917d41329cf7d161211d00396d2d6753,896d5162983ee659bcf9d11b648a25f2917d41329cf7d161211d00396d2d6753,968,968,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,357,357,,,f35e66c3549451be8ab74782c1f578134a6d10eeb82d76c8e066a6849f976e03,f35e66c3549451be8ab74782c1f578134a6d10eeb82d76c8e066a6849f976e03,592,592,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,358,358,,,49945affb0dd7c007562adfb11fa2825a22e4d44f3a437c0f980d26790125b3f,49945affb0dd7c007562adfb11fa2825a22e4d44f3a437c0f980d26790125b3f,891,891,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,359,359,,,54de934e4fb5b1a34ac3f98225a8b813a478e8ac7420d1ff3327078a4a842a50,54de934e4fb5b1a34ac3f98225a8b813a478e8ac7420d1ff3327078a4a842a50,646,646,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,360,360,,,8ff9b84e1aa0bc94784e0e71173acc64b10eabd5ab9a01c1b3f345200c483bf3,8ff9b84e1aa0bc94784e0e71173acc64b10eabd5ab9a01c1b3f345200c483bf3,606,606,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,361,361,,,0f816f4efdb7ff960895d65142ddd6624ec046b6b23030e1e38ff51c08a46d51,0f816f4efdb7ff960895d65142ddd6624ec046b6b23030e1e38ff51c08a46d51,1089,1089,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,362,362,,,36465582d7118f6015500b6e56c9fb235c2744eb26d9387ea5ece2441c157fea,36465582d7118f6015500b6e56c9fb235c2744eb26d9387ea5ece2441c157fea,612,612,Nintendo LZ10,Nintendo LZ10
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/2/5/6,equal,363,363,,,577d1c81e050c32fc3dd3423b90fd77c268ebe603cbca9d573f09ac375fc5f4a,577d1c81e050c32fc3dd3423b90fd77c268ebe603cbca9d573f09ac375fc5f4a,978,978,Nintendo LZ10,Nintendo LZ10
