path,status,present_in,missing_from,sha256_by_rom,size_by_rom
/a/2/2/8,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 577776, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 577776}"
/a/2/2/9,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""dae7d12bc41dc176ac30700e53dd03ea42da4a20d61745d8b02b80ab2e62a3a2"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""dae7d12bc41dc176ac30700e53dd03ea42da4a20d61745d8b02b80ab2e62a3a2""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4152, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4152}"
/a/2/3/0,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""80ae1c4e8f99766a9d319e99acb87bc1d72d86465cf6529283ed7486e89a4a92"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""80ae1c4e8f99766a9d319e99acb87bc1d72d86465cf6529283ed7486e89a4a92""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 11092, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 11092}"
/a/2/3/1,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""0583c5513a482a796dc80b7df6215337f3797b9721f9cd27686dc26b42934907"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""0583c5513a482a796dc80b7df6215337f3797b9721f9cd27686dc26b42934907""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 556, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 556}"
/a/2/3/2,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""8d6a75520b895b744718af4479cacdfe1d8361fd02608dcca6a6ec3a102a79eb"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""8d6a75520b895b744718af4479cacdfe1d8361fd02608dcca6a6ec3a102a79eb""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 21736, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 21736}"
/a/2/3/3,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""80df0a57d996d21dc64b2a3369b223656e59798e5e7487a81c0325df6d6eda0c"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""80df0a57d996d21dc64b2a3369b223656e59798e5e7487a81c0325df6d6eda0c""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 1137628, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 1137628}"
/a/2/3/4,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""55430e8380c0b6cba802d3537756479c932fcd3857c26aaadbf412b4d2ed8649"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""55430e8380c0b6cba802d3537756479c932fcd3857c26aaadbf412b4d2ed8649""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 102792, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 102792}"
/a/2/3/5,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""775bf4b92f6f5c5774260e858f23e63007c1d9111c656e95d98f8b547247f556"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""775bf4b92f6f5c5774260e858f23e63007c1d9111c656e95d98f8b547247f556""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 14688, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 14688}"
/a/2/3/6,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""3bccb644f78309970bff1e04efaf21d1f801ef66861881dc8d809477c66975af"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""3bccb644f78309970bff1e04efaf21d1f801ef66861881dc8d809477c66975af""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 24728, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 24728}"
/a/2/3/7,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""368171a110fd9364b07c49ee50c488548b821117217b627268a507312a25c58a"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""368171a110fd9364b07c49ee50c488548b821117217b627268a507312a25c58a""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 30012, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 30012}"
/a/2/3/8,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""b67169d363841091534231af5100fc046818d6a70b829d3b605340bf8b732417"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""b67169d363841091534231af5100fc046818d6a70b829d3b605340bf8b732417""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 419092, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 419092}"
/a/2/3/9,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""921b2e0f096c6964be030ca527099bfdd767cbc0cd8d3d13d9cec35104527318"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""921b2e0f096c6964be030ca527099bfdd767cbc0cd8d3d13d9cec35104527318""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 5872, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 5872}"
/a/2/4/0,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""4acc5de8b0759b7b47d33a0fa7cdb277119d268ecbb081427cec1ec282ea5f43"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""4acc5de8b0759b7b47d33a0fa7cdb277119d268ecbb081427cec1ec282ea5f43""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 21492, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 21492}"
/a/2/4/1,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""499fba5445df6fa6f533bcab3e41b53315cd7293b35e71318c06f5cce093ab4d"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""499fba5445df6fa6f533bcab3e41b53315cd7293b35e71318c06f5cce093ab4d""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4128, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4128}"
/a/2/4/2,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""5823d0d42d838f15399263bbe2a58f381c6e241d7c666164f35ac4d70537cafb"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""5823d0d42d838f15399263bbe2a58f381c6e241d7c666164f35ac4d70537cafb""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 7424, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 7424}"
/a/2/4/3,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""2c0ce40fd9f770517ae7025e5b2b4b673e8b77e884fadf96f5d5821587a3a8da"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""2c0ce40fd9f770517ae7025e5b2b4b673e8b77e884fadf96f5d5821587a3a8da""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 437100, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 437100}"
/a/2/4/4,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""c1751e8323624d38d61b536753c19ed0dbf36377886e9a39c96af48ebbdce9de"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""c1751e8323624d38d61b536753c19ed0dbf36377886e9a39c96af48ebbdce9de""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 84324, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 84324}"
/a/2/4/5,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""6f2114db357c0595ea7a6ffbc57a793c9cab94698623f89cc6bb05b0ce8c8fcf"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""6f2114db357c0595ea7a6ffbc57a793c9cab94698623f89cc6bb05b0ce8c8fcf""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 2484480, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 2484480}"
/a/2/4/6,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""8ded12af6969549ba32693bb5b7cc1178f90384e775f962fba505c6846886096"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""8ded12af6969549ba32693bb5b7cc1178f90384e775f962fba505c6846886096""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 79436, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 79436}"
/a/2/4/7,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""5234e549af8189429f3ca9c1d0f96c266449f09229292329930eeaa8f9782f59"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""5234e549af8189429f3ca9c1d0f96c266449f09229292329930eeaa8f9782f59""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 18248, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 18248}"
/a/2/4/8,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""a66e5110b3b6a1cfc8a2be2cc8d26b0b7ccea8d167e8f143af62e6c3f231dee8"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""a66e5110b3b6a1cfc8a2be2cc8d26b0b7ccea8d167e8f143af62e6c3f231dee8""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 135724, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 135724}"
/a/2/4/9,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""e53d27ad7d68aa49d98e7edb25c4cdf3ad810dc8288f441c9efbe4fd969bcefe"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""e53d27ad7d68aa49d98e7edb25c4cdf3ad810dc8288f441c9efbe4fd969bcefe""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 21440, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 21440}"
/a/2/5/0,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""e9b201e1e41ecf59bbe8b0d505531882b5574febfec57ba116845af5397b6294"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""e9b201e1e41ecf59bbe8b0d505531882b5574febfec57ba116845af5397b6294""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 5368, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 5368}"
/a/2/5/1,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""cb3eeeb95c54f3c7416a43b55363d2c8b02c38709d6665b7de161454b4cd7bd4"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""cb3eeeb95c54f3c7416a43b55363d2c8b02c38709d6665b7de161454b4cd7bd4""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4268, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4268}"
/a/2/5/2,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""4344e4d6e928bcafb7e29f062d6483e516dc8db24eb08132b7007da5e98fc393"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""c7ef4ee6da86eb518c8b85fe7b65da7d0e6cacd6711377ea713195af7c69924d""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 31780, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 31780}"
/a/2/5/3,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""bf39947e7b3163f616cbbb61d63e4220e0f3d534837bb91befdffb4e274eede3"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""bf39947e7b3163f616cbbb61d63e4220e0f3d534837bb91befdffb4e274eede3""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 6532, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 6532}"
/a/2/5/4,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""88e7b8100cf7e5a676735f4544372216d99ff36857584319c536b0b9a02be471"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""88e7b8100cf7e5a676735f4544372216d99ff36857584319c536b0b9a02be471""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 2284, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 2284}"
/a/2/5/5,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""99041ec2ee08fc88ee825eda5e36582b96fffa637cfbabc07dce43542ff049f7"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""99041ec2ee08fc88ee825eda5e36582b96fffa637cfbabc07dce43542ff049f7""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 5712, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 5712}"
/a/2/5/6,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""7f039e3f18676c20654e0d5e8edfbe4f280890a4dcd857d147cff773000b67bd"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""7f039e3f18676c20654e0d5e8edfbe4f280890a4dcd857d147cff773000b67bd""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 538984, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 538984}"
/a/2/5/7,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""c921eedb15c59a8271cf7c998009e5b6566351a3feb9c74d1d13036e4c546891"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""c921eedb15c59a8271cf7c998009e5b6566351a3feb9c74d1d13036e4c546891""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 2640, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 2640}"
/a/2/5/8,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""d5586dab2f57542c631741eaecacce31e1f1488a27baaf87189766ba70e0c7d1"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""d5586dab2f57542c631741eaecacce31e1f1488a27baaf87189766ba70e0c7d1""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 1652, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 1652}"
/a/2/5/9,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""277eab750f6e5ed0dd59f45d6d86ded96b3ef7ef884ac550f383ae0358017d15"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""277eab750f6e5ed0dd59f45d6d86ded96b3ef7ef884ac550f383ae0358017d15""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4348, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4348}"
